id Weight Body_Length Tail_Length Date Sex Year Age Who Cohort Wolfgruoben Mother Father f X_Position Y_Position animal Age3 Phi Im ARS LRS Origin Julian RelativeJulian ARSS rPhi rARSS rLRS rock_coverage herb_coverage rARS StDate StDateSq rLRS2
CN11-028 43 117 48 2013-06-20 Male 2013 A TB 2011 FALSE CN10-004 CN11-M2 0 -0.314430288843547 -0.800199382847688 CN11-028 2 0 0 5 6 2013-01-01 170 26 5 0 3.17204301075269 2.46153846153846 0.834606198832777 -0.765674346748644 4.04109589041096 -1.59868285959833 -1.2772147910861 2.46956791357056
CN12-026 40 115 56 2013-06-20 Male 2013 A TB 2012 FALSE CN12-003 CN12-008 0.019165039 0.0980612692902293 -1.54875395950015 CN12-026 1 0 0 3 3 2013-01-01 170 26 3 0 1.90322580645161 1.17073170731707 0.98230317030223 -0.765674346748644 2.42465753424658 -1.59868285959833 -1.2772147910861 1.17452692961721
CN12-041 39 113 51 2013-06-20 Male 2013 A TB 2012 FALSE CN12-F2 CN12-040 0 -1.79939989812514 -0.800199382847688 CN12-041 1 0 0 0 0 2013-01-01 170 26 0 0 0 0 -0.790060487331203 0.973356791866123 0 -1.59868285959833 -1.2772147910861 0.0182422455364364
CN13-008 45 122 55 2013-07-02 Male 2013 A TB 2012 FALSE 0 0 0 0.345556204170495 1.19594615489222 CN13-008 1 0 1 9 9 2013-01-01 182 38 9 0 5.70967741935484 3.51219512195122 0.0961213414855136 1.1820405284999 7.27397260273973 -1.24846724276826 -1.1375418103693 3.51594281121741
CN13-009 21 88 33 2013-07-02 Male 2013 J TB 2012 FALSE CN12-019 CN12-051 0 1.33553594369156 1.6949825393272 CN13-009 1 0 0 0 0 2013-01-01 182 38 0 0 0 0 0.391515284424419 -0.0700618913027372 0 -1.24846724276826 -1.1375418103693 0.0015922259394414
CN13-010 19 90 42 2013-07-02 Male 2013 J GC 2013 FALSE CN12-053 CN12-014 0.26574707 0.840546073931027 1.94450073154469 CN13-010 0 0 0 0 0 2013-01-01 182 38 0 0 0 0 0.98230317030223 -0.765674346748644 0 -1.24846724276826 -1.1375418103693 0.00458610404521363
CN12-003 37 117 58 2013-07-02 Female 2013 A TB 2011 FALSE CN10-098 CN10-065 0.000488281 -0.0669353539632812 0.447391578239755 CN12-003 2 0 0 4 8 2013-01-01 182 38 4 0 1.78125 2.24 0.98230317030223 -0.765674346748644 3.16666666666667 -1.24846724276826 -1.1375418103693 2.25448912334384
CN12-044 49 118 54 2013-07-02 Female 2013 A TB 2012 FALSE CN12-003 CN12-011 0 0.0155629576634741 0.197873386022266 CN12-044 1 0 0 6 6 2013-01-01 182 38 6 0 2.671875 1.82068965517241 0.893684987420559 -0.765674346748644 4.75 -1.24846724276826 -1.1375418103693 1.84045589955005
CN11-028 43 122 47 2013-07-02 Male 2013 A TB 2011 FALSE CN10-004 CN11-M2 0 0.0980612692902293 0.197873386022266 CN11-028 2 0 0 5 6 2013-01-01 182 38 5 0 3.17204301075269 2.46153846153846 0.98230317030223 -0.765674346748644 4.04109589041096 -1.24846724276826 -1.1375418103693 2.46504583963444
CN12-031 34 116 52 2013-07-02 Male 2013 A TB 2012 FALSE CN10-097 CN12-016 0 0.26305789254374 0.696909770457243 CN12-031 1 0 0 0 0 2013-01-01 182 38 0 0 0 0 0.98230317030223 -0.765674346748644 0 -1.24846724276826 -1.1375418103693 0.0034574096085451
CN12-032 41 112 52 2013-07-02 Female 2013 A TB 2012 FALSE CN10-097 CN12-008 0.010742188 0.510552827424006 1.19594615489222 CN12-032 1 0 0 5 5 2013-01-01 182 38 5 0 2.2265625 1.51724137931034 0.864145593126668 -0.765674346748644 3.95833333333333 -1.24846724276826 -1.1375418103693 1.52744513746172
CN11-028 44 121 48 2013-07-02 Male 2013 A TB 2011 FALSE CN10-004 CN11-M2 0 0.593051139050761 0.946427962674732 CN11-028 2 0 0 5 6 2013-01-01 182 38 5 0 3.17204301075269 2.46153846153846 0.0961213414855136 -0.0700618913027372 4.04109589041096 -1.24846724276826 -1.1375418103693 2.46228622826662
CN12-033 44 114 48 2013-07-02 Female 2013 A TB 2012 FALSE CN12-015 CN11-040 0 0.758047762304272 0.946427962674732 CN12-033 1 1 0 4 6 2013-01-01 182 38 6 5.71428571428571 2.671875 1.82068965517241 0.923224381714449 -0.765674346748644 3.16666666666667 -1.24846724276826 -1.1375418103693 1.82905772823063
CN12-032 43 114 51 2013-07-02 Female 2013 A TB 2012 FALSE CN10-097 CN12-008 0.010742188 0.510552827424006 1.6949825393272 CN12-032 1 0 0 5 5 2013-01-01 182 38 5 0 2.2265625 1.51724137931034 0.686909227363325 -0.3483068734811 3.95833333333333 -1.24846724276826 -1.1375418103693 1.52976241476053
CN12-019 28 110 48 2013-07-02 Female 2013 A TB 2012 FALSE CN12-002 CN11-036 0 1.33553594369156 1.44546434710971 CN12-019 1 0 0 4 5 2013-01-01 182 38 4 0 1.78125 1.51724137931034 0.95276377600834 -0.765674346748644 3.16666666666667 -1.24846724276826 -1.1375418103693 1.52158039460902
CN12-014 39 121 58 2013-07-02 Male 2013 A TB 2011 FALSE CN11-023 CN10-065 0.0625 1.08804100881129 1.6949825393272 CN12-014 2 0 0 7 9 2013-01-01 182 38 7 0 4.44086021505376 3.69230769230769 0.686909227363325 -0.209184382391919 5.65753424657534 -1.24846724276826 -1.1375418103693 3.69357506851167
CN12-053 42 114 54 2013-07-02 Female 2013 A TB 2012 FALSE CN12-035 CN12-014 0.000244141 1.00554269718454 1.6949825393272 CN12-053 1 0 0 7 7 2013-01-01 182 38 7 0 3.1171875 2.12413793103448 0.686909227363325 -0.0700618913027372 5.54166666666667 -1.24846724276826 -1.1375418103693 2.14203259561388
CN12-035 35 115 53 2013-07-02 Female 2013 A TB 2011 FALSE CN10-098 CN11-015 0 1.00554269718454 1.94450073154469 CN12-035 2 0 0 6 9 2013-01-01 182 38 6 0 2.671875 2.52 0.923224381714449 -0.765674346748644 4.75 -1.24846724276826 -1.1375418103693 2.53167456871269
CN12-045 37 109 54 2013-07-03 Female 2013 A TB 2012 FALSE CN12-003 CN12-011 0 0.180559580916985 -0.550681190630199 CN12-045 1 1 0 0 4 2013-01-01 183 39 2 5.71428571428571 0.890625 1.21379310344828 0.923224381714449 -0.765674346748644 0 -1.21928260803242 -1.12353813912556 1.22007070107596
CN12-047 38 108 54 2013-07-03 Female 2013 A TB 2012 FALSE CN12-004 CN12-011 0 0.345556204170495 -0.0516448061952222 CN12-047 1 0 0 2 2 2013-01-01 183 39 2 0 0.890625 0.606896551724138 0.95276377600834 -0.765674346748644 1.58333333333333 -1.21928260803242 -1.12353813912556 0.617436613829178
CN13-008 46 118 57 2013-07-03 Male 2013 A TB 2012 FALSE 0 0 0 0.675549450677516 0.696909770457243 CN13-008 1 0 1 9 9 2013-01-01 183 39 9 0 5.70967741935484 3.51219512195122 0.98230317030223 -0.765674346748644 7.27397260273973 -1.21928260803242 -1.12353813912556 3.53089144445055
CN13-119 35 113 56 2014-08-07 Female 2014 A GC/AH 2013 FALSE CN12-035 CN13-033 0 1.00554269718454 1.6949825393272 CN13-119 1 NA 0 4 4 2014-01-01 218 74 NA NA NA 2.32727272727273 0.686909227363325 -0.0700618913027372 4.34285714285714 -0.197820392278053 -0.40425866160609 2.32990496546965
CN13-063 41 117 56 2014-08-07 Female 2014 A GC/AH 2013 FALSE CN12-053 CN11-028 0.001525879 0.840546073931027 1.44546434710971 CN13-063 1 NA 0 1 2 2014-01-01 218 74 NA NA NA 1.16363636363636 0.834606198832777 -0.556990610114872 1.08571428571429 -0.197820392278053 -0.40425866160609 1.16584917515249
CN14-011 NA NA NA 2014-08-07 Male 2014 A GC/AH 2013 FALSE 0 0 0 0.26305789254374 1.44546434710971 CN14-011 1 NA 1 10 10 2014-01-01 218 74 NA NA NA 6.55172413793103 0.923224381714449 -0.765674346748644 10.5882352941176 -0.197820392278053 -0.40425866160609 6.55544305822422
CN13-116 30 108 56 2014-08-07 Female 2014 A GC/AH 2013 FALSE CN12-032 CN13-033 0 0.42805451579725 1.6949825393272 CN13-116 1 NA 0 3 3 2014-01-01 218 74 NA NA NA 1.74545454545455 0.0961213414855136 0.277744336420216 3.25714285714286 -0.197820392278053 -0.40425866160609 1.76187605416221
CN13-065 39 NA NA 2014-08-07 Female 2014 A GC/AH 2013 FALSE CN12-032 CN13-033 0 0.510552827424006 1.94450073154469 CN13-065 1 NA 0 2 2 2014-01-01 218 74 NA NA NA 1.16363636363636 0.95276377600834 -0.765674346748644 2.17142857142857 -0.197820392278053 -0.40425866160609 1.17867554041323
CN14-016 24 104 50 2014-08-07 Male 2014 J GC/AH 2014 FALSE CN13-118 CN13-117 0 1.2530376320648 1.94450073154469 CN14-016 0 NA 0 0 0 2014-01-01 218 74 NA NA NA NA -1.38084837320901 2.71238793048089 0 -0.197820392278053 -0.40425866160609 NA
CN13-106 42 122 56 2014-08-07 Male 2014 A GC/AH 2013 FALSE CN12-053 CN11-028 0.001525879 1.33553594369156 1.94450073154469 CN13-106 1 NA 0 7 7 2014-01-01 218 74 NA NA NA 4.58620689655172 0.893684987420559 -0.626551855659463 7.41176470588235 -0.197820392278053 -0.40425866160609 4.59186444363696
CN14-047 20 93 37 2014-08-22 Male 2014 J TB/AH 2014 FALSE CN12-045 CN14-011 0 0.180559580916985 -1.29923576728266 CN14-047 0 NA 0 0 0 2014-01-01 233 89 NA NA NA NA -0.790060487331203 1.32116301958908 0 0.239949128759534 0.0404033668477902 NA
CN14-048 14 98 40 2014-08-22 Male 2014 J TB/AH 2014 FALSE CN13-015 0 0 0.923044385557782 -0.301162998412711 CN14-048 0 NA 0 0 0 2014-01-01 233 89 NA NA NA NA -1.52854534467847 0.277744336420216 0 0.239949128759534 0.0404033668477902 NA
CN14-049 13 78 32 2014-08-22 Female 2014 J TB/AH 2014 FALSE CN13-016 CN13-106 0.002288818 1.41803425531831 -0.0516448061952222 CN14-049 0 NA 0 0 0 2014-01-01 233 89 NA NA NA NA 0.98230317030223 -0.765674346748644 0 0.239949128759534 0.0404033668477902 NA
CN14-050 32 107 49 2014-08-22 Female 2014 J TB/AH 2014 FALSE CN13-116 CN13-075 0 0.42805451579725 0.447391578239755 CN14-050 0 NA 0 0 0 2014-01-01 233 89 NA NA NA NA 0.98230317030223 -0.765674346748644 0 0.239949128759534 0.0404033668477902 NA
CN14-043 22 94 42 2014-08-22 Female 2014 J TB/AH 2014 FALSE CN13-065 CN13-088 0 0.593051139050761 0.696909770457243 CN14-043 0 NA 0 0 0 2014-01-01 233 89 NA NA NA NA 0.686909227363325 -0.765674346748644 0 0.239949128759534 0.0404033668477902 NA
CN14-052 26 98 46 2014-08-22 Female 2014 J TB/AH 2014 FALSE CN13-112 CN14-011 0 0.840546073931027 0.696909770457243 CN14-052 0 NA 0 0 0 2014-01-01 233 89 NA NA NA NA 0.834606198832777 -0.417868119025691 0 0.239949128759534 0.0404033668477902 NA
CN14-053 24 94 46 2014-08-22 Female 2014 J TB/AH 2014 FALSE CN13-098 CN13-117 0 1.41803425531831 0.696909770457243 CN14-053 0 NA 0 0 0 2014-01-01 233 89 NA NA NA NA -0.199272601453392 0.277744336420216 0 0.239949128759534 0.0404033668477902 NA
CN13-089 48 116 49 2014-08-22 Female 2014 A TB 2013 FALSE CN13-055 CN12-026 0 0.180559580916985 -1.79827215171764 CN13-089 1 NA 0 0 0 2014-01-01 233 89 NA NA NA 0 0.391515284424419 -0.209184382391919 0 0.239949128759534 0.0404033668477902 0.00700516808742818
CN14-024 25 101 45 2014-08-22 Female 2014 J TB 2014 FALSE CN12-045 CN13-110 0.0625 0.180559580916985 -0.800199382847688 CN14-024 0 NA 0 0 0 2014-01-01 233 89 NA NA NA NA -0.494666544392298 -0.765674346748644 0 0.239949128759534 0.0404033668477902 NA
CN12-045 41 120 59 2014-08-22 Female 2014 A TB 2012 FALSE CN12-003 CN12-011 0 0.180559580916985 -0.550681190630199 CN12-045 2 NA 0 4 4 2014-01-01 233 89 NA NA NA 1.21379310344828 0.923224381714449 -0.765674346748644 4.34285714285714 0.239949128759534 0.0404033668477902 1.22185034122354
CN13-114 37 118 50 2014-08-22 Female 2014 A TB 2013 FALSE CN12-044 CN13-038 0 0.26305789254374 -0.550681190630199 CN13-114 1 NA 0 3 3 2014-01-01 233 89 NA NA NA 1.74545454545455 -1.38084837320901 1.32116301958908 3.25714285714286 0.239949128759534 0.0404033668477902 1.74781697808406
CN13-015 39 118 58 2014-08-22 Female 2014 A TB 2012 FALSE CN12-030 CN12-016 0 0.758047762304272 -0.550681190630199 CN13-015 2 NA 0 2 2 2014-01-01 233 89 NA NA NA 0.606896551724138 -1.67624231614792 0.62555056414317 2.17142857142857 0.239949128759534 0.0404033668477902 0.6125634581632
CN12-056 48 121 58 2014-08-22 Male 2014 A TB 2012 FALSE CN12-015 CN12-010 0 0.923044385557782 -0.550681190630199 CN12-056 2 NA 0 0 2 2014-01-01 233 89 NA NA NA 0.780487804878049 -1.82393928761737 -0.0700618913027372 0 0.239949128759534 0.0404033668477902 0.797710785111662
CN13-057 36 112 48 2014-08-22 Female 2014 A TB 2013 FALSE CN12-029 CN12-057 0 1.41803425531831 -0.301162998412711 CN13-057 1 NA 0 3 3 2014-01-01 233 89 NA NA NA 1.74545454545455 0.95276377600834 -0.765674346748644 3.25714285714286 0.239949128759534 0.0404033668477902 1.74628027011975
CN13-098 36 114 52 2014-08-22 Female 2014 A TB 2013 FALSE CN12-019 CN12-051 0 1.50053256694507 0.197873386022266 CN13-098 1 NA 0 5 5 2014-01-01 233 89 NA NA NA 2.90909090909091 0.539212255893872 -0.0700618913027372 5.42857142857143 0.239949128759534 0.0404033668477902 2.9187745112187
CN13-016 33 118 50 2014-08-22 Female 2014 A TB 2012 FALSE CN10-069 CN12-016 0 1.33553594369156 -0.0516448061952222 CN13-016 2 NA 0 4 6 2014-01-01 233 89 NA NA NA 1.82068965517241 -0.790060487331203 0.62555056414317 4.34285714285714 0.239949128759534 0.0404033668477902 1.82085284324787
CN14-015 34 106 48 2014-08-22 Female 2014 J TB 2014 FALSE CN14-075 0 0 0.675549450677516 0.197873386022266 CN14-015 0 NA 0 0 0 2014-01-01 233 89 NA NA NA NA 0.95276377600834 -0.765674346748644 0 0.239949128759534 0.0404033668477902 NA
CN14-011 39 117 53 2014-08-22 Male 2014 A TB 2013 FALSE 0 0 0 0.510552827424006 -0.0516448061952222 CN14-011 1 NA 1 10 10 2014-01-01 233 89 NA NA NA 6.55172413793103 -1.38084837320901 -0.556990610114872 10.5882352941176 0.239949128759534 0.0404033668477902 6.56793658076997
CN14-037 26 100 46 2014-08-22 Male 2014 J TB 2014 FALSE CN13-066 CN13-075 0 0.26305789254374 -0.0516448061952222 CN14-037 0 NA 0 0 0 2014-01-01 233 89 NA NA NA NA 0.95276377600834 -0.765674346748644 0 0.239949128759534 0.0404033668477902 NA
CN13-065 45 115 56 2014-08-22 Female 2014 A TB 2013 FALSE CN12-032 CN13-033 0 0.42805451579725 0.696909770457243 CN13-065 1 NA 0 2 2 2014-01-01 233 89 NA NA NA 1.16363636363636 0.95276377600834 -0.765674346748644 2.17142857142857 0.239949128759534 0.0404033668477902 1.16655435404906
CN14-073 19 89 40 2014-09-09 Male 2014 J TB/AH 2014 FALSE CN13-116 CN13-075 0 0.510552827424006 1.44546434710971 CN14-073 0 NA 0 0 0 2014-01-01 251 107 NA NA NA NA 0.95276377600834 -0.765674346748644 0 0.765272554004638 0.682026122015597 NA
CN14-074 24 102 43 2014-09-09 Female 2014 J TB/AH 2014 FALSE CN13-063 CN13-051 0.081687927 0.840546073931027 1.44546434710971 CN14-074 0 NA 0 0 0 2014-01-01 251 107 NA NA NA NA 0.834606198832777 -0.556990610114872 0 0.765272554004638 0.682026122015597 NA
CN14-075 32 116 55 2014-09-09 Female 2014 A TB/AH 2013 FALSE CN12-035 CN13-033 0 1.00554269718454 1.19594615489222 CN14-075 1 NA 0 2 2 2014-01-01 251 107 NA NA NA 1.16363636363636 0.391515284424419 -0.0700618913027372 2.17142857142857 0.765272554004638 0.682026122015597 1.1681710649619
CN14-076 23 95 44 2014-09-09 Male 2014 J TB/AH 2014 FALSE CN13-119 CN13-106 0.062530518 1.00554269718454 1.44546434710971 CN14-076 0 NA 0 0 0 2014-01-01 251 107 NA NA NA NA 0.391515284424419 -0.3483068734811 0 0.765272554004638 0.682026122015597 NA
CN14-077 30 48 102 2014-09-09 Male 2014 J TB/AH 2014 FALSE CN13-119 CN13-106 0.062530518 1.00554269718454 1.94450073154469 CN14-077 0 NA 0 0 0 2014-01-01 251 107 NA NA NA NA 0.923224381714449 -0.765674346748644 0 0.765272554004638 0.682026122015597 NA
CN13-114 43 117 51 2014-09-09 Female 2014 A TB 2013 FALSE CN12-044 CN13-038 0 0.345556204170495 0.197873386022266 CN13-114 1 NA 0 3 3 2014-01-01 251 107 NA NA NA 1.74545454545455 0.98230317030223 -0.765674346748644 3.25714285714286 0.765272554004638 0.682026122015597 1.7572507004447
CN13-112 32 115 45 2014-09-09 Female 2014 A TB 2013 FALSE CN12-003 CN13-038 0 0.180559580916985 0.197873386022266 CN13-112 1 NA 0 4 4 2014-01-01 251 107 NA NA NA 2.32727272727273 0.923224381714449 -0.765674346748644 4.34285714285714 0.765272554004638 0.682026122015597 2.33766896093722
CN14-011 41 119 54 2014-09-09 Male 2014 A TB 2013 FALSE 0 0 0 0.675549450677516 0.946427962674732 CN14-011 1 NA 1 10 10 2014-01-01 251 107 NA NA NA 6.55172413793103 0.98230317030223 -0.765674346748644 10.5882352941176 0.765272554004638 0.682026122015597 6.5566762138315
CN13-066 42 117 56 2014-09-09 Female 2014 A TB 2013 FALSE CN12-032 CN13-008 0 0.758047762304272 0.946427962674732 CN13-066 1 NA 0 4 4 2014-01-01 251 107 NA NA NA 2.32727272727273 0.923224381714449 -0.765674346748644 4.34285714285714 0.765272554004638 0.682026122015597 2.33016188976074
CN13-063 38 119 53 2014-09-09 Female 2014 A TB 2013 FALSE CN12-053 CN11-028 0.001525879 0.840546073931027 0.946427962674732 CN13-063 1 NA 0 1 2 2014-01-01 251 107 NA NA NA 1.16363636363636 0.98230317030223 -0.765674346748644 1.08571428571429 0.765272554004638 0.682026122015597 1.16911975873632
CN14-046 28 105 46 2014-09-09 Female 2014 J TB 2014 FALSE CN13-119 CN13-106 0.062530518 0.840546073931027 1.19594615489222 CN14-046 0 NA 0 0 0 2014-01-01 251 107 NA NA NA NA 0.893684987420559 -0.765674346748644 0 0.765272554004638 0.682026122015597 NA
CN14-041 30 103 47 2014-09-09 Female 2014 J TB 2014 FALSE CN14-075 0 0 1.17053932043805 0.946427962674732 CN14-041 0 NA 0 0 0 2014-01-01 251 107 NA NA NA NA 0.95276377600834 -0.765674346748644 0 0.765272554004638 0.682026122015597 NA
CN13-106 41 126 57 2014-09-09 Male 2014 A TB 2013 FALSE CN12-053 CN11-028 0.001525879 1.33553594369156 1.44546434710971 CN13-106 1 NA 0 7 7 2014-01-01 251 107 NA NA NA 4.58620689655172 0.95276377600834 -0.765674346748644 7.41176470588235 0.765272554004638 0.682026122015597 4.60338889555936
CN13-098 43 116 50 2014-09-09 Female 2014 A TB 2013 FALSE CN12-019 CN12-051 0 1.41803425531831 0.946427962674732 CN13-098 1 NA 0 5 5 2014-01-01 251 107 NA NA NA 2.90909090909091 -1.08545443027011 2.01677547503498 5.42857142857143 0.765272554004638 0.682026122015597 2.91479855768971
CN14-053 27 99 48 2014-09-09 Female 2014 J TB 2014 FALSE CN13-098 CN13-117 0 1.41803425531831 1.19594615489222 CN14-053 0 NA 0 0 0 2014-01-01 251 107 NA NA NA NA 0.391515284424419 0.138621845331035 0 0.765272554004638 0.682026122015597 NA
CN13-063 42 118 52 2014-09-09 Female 2014 A TB 2013 FALSE CN12-053 CN11-028 0.001525879 1.00554269718454 2.19401892376217 CN13-063 1 NA 0 1 2 2014-01-01 251 107 NA NA NA 1.16363636363636 -0.348440148829251 0.348434822963908 1.08571428571429 0.765272554004638 0.682026122015597 1.17434652096659
CN13-119 35 113 54 2014-09-09 Female 2014 A TB 2013 FALSE CN12-035 CN13-033 0 0.923044385557782 1.94450073154469 CN13-119 1 NA 0 4 4 2014-01-01 251 107 NA NA NA 2.32727272727273 0.95276377600834 -0.765674346748644 4.34285714285714 0.765272554004638 0.682026122015597 2.33103967210816
CN13-035 35 NA NA 2014-09-09 Female 2014 A TB 2013 FALSE CN12-032 CN13-008 0 1.2530376320648 1.94450073154469 CN13-035 1 NA 0 1 2 2014-01-01 251 107 NA NA NA 1.16363636363636 -1.38084837320901 2.71238793048089 1.08571428571429 0.765272554004638 0.682026122015597 1.16607085599796
CN13-065 36 116 58 2014-09-09 Female 2014 A TB 2013 FALSE CN12-032 CN13-033 0 0.42805451579725 1.6949825393272 CN13-065 1 NA 0 2 2 2014-01-01 251 107 NA NA NA 1.16363636363636 0.0961213414855136 0.277744336420216 2.17142857142857 0.765272554004638 0.682026122015597 1.16835680568471
CN14-043 26 99 43 2014-09-09 Female 2014 J TB 2014 FALSE CN13-065 CN13-088 0 0.593051139050761 1.19594615489222 CN14-043 0 NA 0 0 0 2014-01-01 251 107 NA NA NA NA 0.98230317030223 -0.765674346748644 0 0.765272554004638 0.682026122015597 NA
CN14-078 30 103 46 2014-09-10 Female 2014 J TB/AH 2014 FALSE CN13-055 CN13-110 0.125 0.180559580916985 -1.79827215171764 CN14-078 0 NA 0 0 0 2014-01-01 252 108 NA NA NA NA 0.391515284424419 -0.209184382391919 0 0.794457188740477 0.72112728198189 NA
CN14-079 26 97 47 2014-09-10 Female 2014 J TB/AH 2014 FALSE CN12-045 CN14-011 0 0.180559580916985 -1.04971757506518 CN14-079 0 NA 0 0 0 2014-01-01 252 108 NA NA NA NA 0.391515284424419 -0.417868119025691 0 0.794457188740477 0.72112728198189 NA
CN14-080 28 103 45 2014-09-10 Female 2014 J TB/AH 2014 FALSE CN13-057 CN14-110 0 1.2530376320648 -0.550681190630199 CN14-080 0 NA 0 0 0 2014-01-01 252 108 NA NA NA NA -1.97163625908683 -0.765674346748644 0 0.794457188740477 0.72112728198189 NA
CN14-081 26 99 42 2014-09-10 Male 2014 J TB/AH 2014 FALSE CN13-057 0 0 1.50053256694507 -0.0516448061952222 CN14-081 0 NA 0 0 0 2014-01-01 252 108 NA NA NA NA 0.923224381714449 -0.765674346748644 0 0.794457188740477 0.72112728198189 NA
CN14-082 21 90 40 2014-09-10 Female 2014 J TB/AH 2014 FALSE CN13-016 CN13-106 0.002288818 1.41803425531831 -0.0516448061952222 CN14-082 0 NA 0 0 0 2014-01-01 252 108 NA NA NA NA 0.98230317030223 -0.765674346748644 0 0.794457188740477 0.72112728198189 NA
CN14-049 22 92 48 2014-09-10 Female 2014 J TB/AH 2014 FALSE CN13-016 CN13-106 0.002288818 1.33553594369156 -0.0516448061952222 CN14-049 0 NA 0 0 0 2014-01-01 252 108 NA NA NA NA -0.790060487331203 0.62555056414317 0 0.794457188740477 0.72112728198189 NA
CN14-084 23 92 49 2014-09-10 Female 2014 J TB/AH 2014 FALSE CN13-016 CN13-106 0.002288818 1.2530376320648 0.197873386022266 CN14-084 0 NA 0 0 0 2014-01-01 252 108 NA NA NA NA -0.790060487331203 2.01677547503498 0 0.794457188740477 0.72112728198189 NA
CN13-015 41 112 56 2013-07-03 Female 2013 A TB 2012 FALSE CN12-030 CN12-016 0 1.00554269718454 -0.301162998412711 CN13-015 1 1 0 0 2 2013-01-01 183 39 2 5.71428571428571 0.890625 0.606896551724138 -1.08545443027011 2.01677547503498 0 -1.21928260803242 -1.12353813912556 0.614381606096725
CN13-016 35 105 47 2013-07-03 Female 2013 A TB 2012 FALSE CN10-069 CN12-016 0 1.41803425531831 -0.0516448061952222 CN13-016 1 1 0 2 6 2013-01-01 183 39 4 5.71428571428571 1.78125 1.82068965517241 0.98230317030223 -0.765674346748644 1.58333333333333 -1.21928260803242 -1.12353813912556 1.83255000051598
